Id,drugName,condition,rating,date,usefulCount
182049,Acetaminophen / caffeine,Headache,9,2013/1/27,7
52022,Acetaminophen / caffeine / dihydrocodeine,Pain,9,2011/9/19,20
52018,Acetaminophen / caffeine / dihydrocodeine,Pain,7,2012/9/6,11
131247,Acetaminophen / caffeine / isometheptene mucate,Headache,8,2011/8/14,6
188774,Acetaminophen / caffeine / magnesium salicylate,Muscle Pain,10,2010/11/5,6
198154,Acetaminophen / chlorpheniramine,Cold Symptoms,9,2014/11/19,14
126315,Acetaminophen / chlorpheniramine / dextromethorphan / pseudoephedrine,Cold Symptoms,2,2009/10/23,5
21276,Acetaminophen / chlorpheniramine / phenylephrine,Cold Symptoms,10,2017/10/12,0
43861,Acetaminophen / codeine,Osteoarthritis,10,2017/3/29,5
43812,Acetaminophen / codeine,Pain,10,2013/6/6,12
43775,Acetaminophen / codeine,Pain,7,2016/8/4,13
43819,Acetaminophen / codeine,Pain,1,2015/12/8,10
43805,Acetaminophen / codeine,Pain,7,2013/12/30,33
43744,Acetaminophen / codeine,Cough,9,2012/4/2,69
43870,Acetaminophen / codeine,Pain,7,2016/12/7,5
43746,Acetaminophen / codeine,Pain,8,2012/3/19,22
43778,Acetaminophen / codeine,Pain,1,2016/7/19,3
43852,Acetaminophen / codeine,Pain,10,2017/11/8,0
43865,Acetaminophen / codeine,Pain,4,2017/1/21,1
43820,Acetaminophen / codeine,Pain,1,2015/12/4,18
43801,Acetaminophen / codeine,Pain,10,2014/7/27,51
43855,Acetaminophen / codeine,Pain,1,2017/10/12,4
43821,Acetaminophen / codeine,Pain,1,2015/11/14,13
43868,Acetaminophen / codeine,Pain,6,2017/1/6,19
43745,Acetaminophen / codeine,Pain,4,2012/3/27,31
43825,Acetaminophen / codeine,Pain,10,2015/10/5,19
43807,Acetaminophen / codeine,Osteoarthritis,10,2013/9/9,50
43806,Acetaminophen / codeine,Pain,5,2013/11/3,25
43841,Acetaminophen / codeine,Pain,1,2010/3/1,4
43779,Acetaminophen / codeine,Pain,1,2016/6/21,6
43756,Acetaminophen / codeine,Pain,7,2011/3/2,29
43872,Acetaminophen / codeine,Pain,3,2016/10/20,6
43831,Acetaminophen / codeine,Pain,2,2015/8/23,15
43750,Acetaminophen / codeine,Cough,8,2011/10/29,65
43795,Acetaminophen / codeine,Pain,4,2015/2/14,31
43853,Acetaminophen / codeine,Pain,1,2017/10/27,1
162419,Acetaminophen / dexbrompheniramine / pseudoephedrine,Allergic Rhinitis,10,2008/6/12,0
162417,Acetaminophen / dexbrompheniramine / pseudoephedrine,Sinus Symptoms,8,2011/1/5,0
140389,Acetaminophen / dextromethorphan / guaifenesin / phenylephrine,Cold Symptoms,10,2014/10/28,4
133566,Acetaminophen / dextromethorphan / guaifenesin / pseudoephedrine,Cold Symptoms,10,2014/1/28,1
5692,Acetaminophen / dextromethorphan / pseudoephedrine,Cold Symptoms,8,2009/3/3,3
163349,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,9,2014/10/1,7
163285,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,10,2011/4/13,14
163346,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,10,2015/4/16,12
163335,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,8,2017/6/2,6
163298,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,9,2010/9/16,4
163359,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,9,2011/7/20,3
163338,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,7,2017/4/8,6
163271,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,10,2009/4/9,12
163292,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,10,2010/10/26,14
163295,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,10,2010/10/5,6
163355,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,10,2012/8/22,32
163267,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,1,2009/11/25,1
163287,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,9,2011/4/4,3
163294,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,6,2010/10/15,1
163290,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,10,2011/1/25,15
163347,Acetaminophen / dichloralphenazone / isometheptene mucate,Headache,7,2015/3/23,6
95523,Acetaminophen / diphenhydramine,Insomnia,10,2012/7/26,20
95561,Acetaminophen / diphenhydramine,Insomnia,10,2008/3/19,4
95559,Acetaminophen / diphenhydramine,Pain,7,2008/7/7,1
95514,Acetaminophen / diphenhydramine,Insomnia,10,2015/4/12,29
58200,Acetaminophen / hydrocodone,Pain,8,2008/10/20,21
58280,Acetaminophen / hydrocodone,Pain,9,2008/4/16,15
57881,Acetaminophen / hydrocodone,Pain,3,2011/11/30,10
58183,Acetaminophen / hydrocodone,Pain,9,2009/5/29,20
57592,Acetaminophen / hydrocodone,Back Pain,2,2016/9/9,9
57587,Acetaminophen / hydrocodone,Back Pain,8,2017/2/11,16
57664,Acetaminophen / hydrocodone,Pain,10,2015/3/25,48
58180,Acetaminophen / hydrocodone,Pain,8,2009/6/6,8
58145,Acetaminophen / hydrocodone,Pain,10,2009/2/19,32
57659,Acetaminophen / hydrocodone,Pain,10,2015/11/5,7
57809,Acetaminophen / hydrocodone,Back Pain,10,2013/6/30,7
58152,Acetaminophen / hydrocodone,Pain,10,2009/2/4,18
57580,Acetaminophen / hydrocodone,Back Pain,9,2017/4/4,2
57941,Acetaminophen / hydrocodone,Back Pain,9,2011/1/27,25
57732,Acetaminophen / hydrocodone,Pain,8,2014/3/5,75
57572,Acetaminophen / hydrocodone,Back Pain,6,2017/4/28,16
58128,Acetaminophen / hydrocodone,Pain,10,2009/4/8,21
57674,Acetaminophen / hydrocodone,Pain,9,2015/1/23,47
57740,Acetaminophen / hydrocodone,Back Pain,9,2013/5/21,22
58232,Acetaminophen / hydrocodone,Pain,8,2008/5/5,64
57823,Acetaminophen / hydrocodone,Back Pain,8,2012/8/19,16
57952,Acetaminophen / hydrocodone,Pain,9,2010/10/29,4
58241,Acetaminophen / hydrocodone,Pain,10,2008/4/23,40
57816,Acetaminophen / hydrocodone,Pain,9,2012/9/27,7
58071,Acetaminophen / hydrocodone,Pain,3,2009/12/20,8
58043,Acetaminophen / hydrocodone,Pain,8,2009/11/1,119
57905,Acetaminophen / hydrocodone,Back Pain,8,2012/3/18,4
57895,Acetaminophen / hydrocodone,Pain,10,2012/5/18,5
58009,Acetaminophen / hydrocodone,Rheumatoid Arthritis,9,2011/2/17,132
58121,Acetaminophen / hydrocodone,Pain,8,2009/4/28,23
57824,Acetaminophen / hydrocodone,Back Pain,10,2012/8/17,22
57741,Acetaminophen / hydrocodone,Pain,9,2013/5/19,53
58048,Acetaminophen / hydrocodone,Pain,1,2009/10/16,5
57923,Acetaminophen / hydrocodone,Back Pain,10,2011/9/27,12
57582,Acetaminophen / hydrocodone,Pain,8,2017/3/29,2
57667,Acetaminophen / hydrocodone,Cough,2,2015/3/12,12
58008,Acetaminophen / hydrocodone,Pain,7,2011/3/12,3
57712,Acetaminophen / hydrocodone,Pain,8,2015/3/31,51
57891,Acetaminophen / hydrocodone,Pain,9,2012/6/5,19
57899,Acetaminophen / hydrocodone,Pain,8,2012/4/27,41
57791,Acetaminophen / hydrocodone,Pain,9,2013/9/9,12
57978,Acetaminophen / hydrocodone,Pain,5,2011/6/21,21
57693,Acetaminophen / hydrocodone,Back Pain,1,2015/8/20,16
57668,Acetaminophen / hydrocodone,Back Pain,8,2015/3/2,20
57759,Acetaminophen / hydrocodone,Cough,10,2013/3/16,66
57624,Acetaminophen / hydrocodone,Back Pain,9,2016/11/26,5
57601,Acetaminophen / hydrocodone,Pain,2,2016/6/12,51
57847,Acetaminophen / hydrocodone,Back Pain,10,2013/1/29,23
57654,Acetaminophen / hydrocodone,Back Pain,5,2015/12/4,26
57610,Acetaminophen / hydrocodone,Back Pain,8,2016/4/20,36
57606,Acetaminophen / hydrocodone,Back Pain,7,2016/5/17,21
57990,Acetaminophen / hydrocodone,Back Pain,10,2011/5/4,23
57826,Acetaminophen / hydrocodone,Pain,6,2012/8/8,19
57577,Acetaminophen / hydrocodone,Pain,10,2017/4/17,32
57780,Acetaminophen / hydrocodone,Cough,10,2013/11/6,27
57912,Acetaminophen / hydrocodone,Back Pain,9,2012/2/26,7
58103,Acetaminophen / hydrocodone,Pain,7,2009/8/12,40
57697,Acetaminophen / hydrocodone,Pain,10,2015/8/7,10
57631,Acetaminophen / hydrocodone,Pain,8,2016/11/1,37
57758,Acetaminophen / hydrocodone,Back Pain,10,2013/3/20,22
57999,Acetaminophen / hydrocodone,Pain,10,2011/4/3,21
58176,Acetaminophen / hydrocodone,Pain,3,2009/6/15,14
58283,Acetaminophen / hydrocodone,Pain,9,2008/4/14,69
58211,Acetaminophen / hydrocodone,Pain,10,2008/9/4,2
57761,Acetaminophen / hydrocodone,Back Pain,7,2013/3/7,44
57746,Acetaminophen / hydrocodone,Pain,10,2013/4/21,16
57834,Acetaminophen / hydrocodone,Rheumatoid Arthritis,10,2012/7/28,54
58067,Acetaminophen / hydrocodone,Pain,10,2010/2/12,12
57776,Acetaminophen / hydrocodone,Cough,10,2013/11/23,64
57946,Acetaminophen / hydrocodone,Back Pain,10,2010/12/18,23
58079,Acetaminophen / hydrocodone,Pain,9,2009/12/2,12
58154,Acetaminophen / hydrocodone,Pain,8,2009/2/2,17
57722,Acetaminophen / hydrocodone,Rheumatoid Arthritis,10,2014/4/27,159
58095,Acetaminophen / hydrocodone,Pain,9,2009/9/1,3
58169,Acetaminophen / hydrocodone,Pain,10,2009/7/12,2
57663,Acetaminophen / hydrocodone,Pain,10,2015/10/1,34
58106,Acetaminophen / hydrocodone,Pain,5,2009/8/8,15
57993,Acetaminophen / hydrocodone,Pain,10,2011/4/20,9
57922,Acetaminophen / hydrocodone,Cough,10,2011/9/30,29
57753,Acetaminophen / hydrocodone,Pain,9,2013/3/30,80
57962,Acetaminophen / hydrocodone,Pain,8,2010/8/9,13
57658,Acetaminophen / hydrocodone,Back Pain,10,2015/11/18,6
57981,Acetaminophen / hydrocodone,Back Pain,10,2011/5/31,31
57595,Acetaminophen / hydrocodone,Pain,1,2016/8/12,28
57710,Acetaminophen / hydrocodone,Back Pain,10,2015/4/26,62
57984,Acetaminophen / hydrocodone,Pain,10,2011/5/25,14
57729,Acetaminophen / hydrocodone,Pain,9,2014/3/21,20
57534,Acetaminophen / hydrocodone,Pain,1,2017/11/30,0
57630,Acetaminophen / hydrocodone,Cough,10,2016/11/2,17
57967,Acetaminophen / hydrocodone,Back Pain,9,2011/8/8,57
57926,Acetaminophen / hydrocodone,Pain,10,2011/9/22,6
58034,Acetaminophen / hydrocodone,Pain,4,2010/4/11,22
58218,Acetaminophen / hydrocodone,Not Listed / Othe,10,2008/7/7,7
58083,Acetaminophen / hydrocodone,Pain,10,2009/11/21,6
58054,Acetaminophen / hydrocodone,Pain,9,2009/10/1,13
57963,Acetaminophen / hydrocodone,Pain,10,2010/7/27,12
57917,Acetaminophen / hydrocodone,Pain,9,2011/10/18,18
58110,Acetaminophen / hydrocodone,Pain,7,2009/7/30,11
57715,Acetaminophen / hydrocodone,Back Pain,7,2014/8/8,34
58215,Acetaminophen / hydrocodone,Pain,10,2008/8/9,46
58174,Acetaminophen / hydrocodone,Pain,9,2009/6/16,51
57717,Acetaminophen / hydrocodone,Pain,10,2014/7/18,130
58052,Acetaminophen / hydrocodone,Pain,9,2009/10/7,23
58141,Acetaminophen / hydrocodone,Pain,9,2009/3/8,12
57586,Acetaminophen / hydrocodone,Pain,1,2017/2/17,25
57866,Acetaminophen / hydrocodone,Back Pain,9,2012/1/16,12
57789,Acetaminophen / hydrocodone,Pain,9,2013/10/7,28
58045,Acetaminophen / hydrocodone,Pain,10,2009/10/27,256
57652,Acetaminophen / hydrocodone,Rheumatoid Arthritis,2,2015/12/8,6
57689,Acetaminophen / hydrocodone,Back Pain,9,2015/9/10,40
58222,Acetaminophen / hydrocodone,Cough,10,2008/6/23,128
58068,Acetaminophen / hydrocodone,Pain,2,2010/2/11,10
57808,Acetaminophen / hydrocodone,Back Pain,10,2013/7/5,6
57913,Acetaminophen / hydrocodone,Pain,7,2012/2/16,8
57894,Acetaminophen / hydrocodone,Pain,10,2012/5/21,19
58123,Acetaminophen / hydrocodone,Pain,6,2009/4/24,10
57779,Acetaminophen / hydrocodone,Pain,10,2013/11/6,31
57880,Acetaminophen / hydrocodone,Back Pain,10,2011/12/3,32
58000,Acetaminophen / hydrocodone,Back Pain,10,2011/4/2,52
57612,Acetaminophen / hydrocodone,Pain,1,2016/4/7,9
58198,Acetaminophen / hydrocodone,Pain,9,2008/10/30,22
57716,Acetaminophen / hydrocodone,Pain,9,2014/7/21,25
57773,Acetaminophen / hydrocodone,Back Pain,9,2013/12/28,25
58113,Acetaminophen / hydrocodone,Pain,8,2009/7/21,16
57544,Acetaminophen / hydrocodone,Pain,8,2017/10/12,1
58193,Acetaminophen / hydrocodone,Pain,9,2008/12/4,44
57876,Acetaminophen / hydrocodone,Cough,10,2011/12/26,76
58039,Acetaminophen / hydrocodone,Pain,9,2009/11/8,15
57739,Acetaminophen / hydrocodone,Back Pain,10,2013/5/21,71
58129,Acetaminophen / hydrocodone,Pain,9,2009/4/7,16
57615,Acetaminophen / hydrocodone,Pain,1,2017/1/30,8
57748,Acetaminophen / hydrocodone,Pain,8,2013/4/7,67
57604,Acetaminophen / hydrocodone,Back Pain,8,2016/5/26,52
57696,Acetaminophen / hydrocodone,Back Pain,9,2015/8/8,22
58072,Acetaminophen / hydrocodone,Pain,10,2009/12/18,16
57955,Acetaminophen / hydrocodone,Pain,9,2010/9/17,24
57751,Acetaminophen / hydrocodone,Back Pain,7,2013/4/3,7
57703,Acetaminophen / hydrocodone,Pain,10,2015/6/22,36
57720,Acetaminophen / hydrocodone,Pain,8,2014/5/2,139
57709,Acetaminophen / hydrocodone,Rheumatoid Arthritis,2,2015/5/24,32
58212,Acetaminophen / hydrocodone,Pain,10,2008/9/4,68
57568,Acetaminophen / hydrocodone,Pain,1,2017/6/27,6
57840,Acetaminophen / hydrocodone,Back Pain,10,2013/2/28,26
58061,Acetaminophen / hydrocodone,Pain,9,2009/9/24,13
57599,Acetaminophen / hydrocodone,Pain,10,2016/7/2,14
57633,Acetaminophen / hydrocodone,Pain,8,2016/10/29,52
57569,Acetaminophen / hydrocodone,Back Pain,8,2017/6/19,10
57896,Acetaminophen / hydrocodone,Pain,9,2012/5/6,23
57798,Acetaminophen / hydrocodone,Back Pain,9,2013/8/12,41
57735,Acetaminophen / hydrocodone,Back Pain,10,2014/2/22,19
57714,Acetaminophen / hydrocodone,Pain,9,2014/8/11,20
57835,Acetaminophen / hydrocodone,Pain,10,2012/7/11,38
57757,Acetaminophen / hydrocodone,Back Pain,9,2013/3/20,29
58196,Acetaminophen / hydrocodone,Pain,8,2008/11/14,14
57845,Acetaminophen / hydrocodone,Cough,10,2013/2/4,38
58192,Acetaminophen / hydrocodone,Pain,1,2008/12/9,2
57666,Acetaminophen / hydrocodone,Back Pain,4,2015/3/12,31
57916,Acetaminophen / hydrocodone,Pain,8,2011/10/20,2
57546,Acetaminophen / hydrocodone,Pain,8,2017/10/8,5
57700,Acetaminophen / hydrocodone,Back Pain,7,2015/7/28,23
58058,Acetaminophen / hydrocodone,Pain,10,2009/9/27,11
57802,Acetaminophen / hydrocodone,Back Pain,8,2013/8/1,35
57799,Acetaminophen / hydrocodone,Back Pain,10,2013/8/11,12
57675,Acetaminophen / hydrocodone,Pain,10,2015/1/6,28
57968,Acetaminophen / hydrocodone,Pain,10,2011/8/6,26
57794,Acetaminophen / hydrocodone,Back Pain,8,2013/8/29,20
57669,Acetaminophen / hydrocodone,Pain,7,2015/2/27,13
58108,Acetaminophen / hydrocodone,Pain,10,2009/8/4,12
58136,Acetaminophen / hydrocodone,Pain,10,2009/3/20,14
57822,Acetaminophen / hydrocodone,Back Pain,10,2012/8/25,22
58096,Acetaminophen / hydrocodone,Pain,3,2009/8/28,1
57938,Acetaminophen / hydrocodone,Pain,6,2011/8/18,5
58204,Acetaminophen / hydrocodone,Pain,9,2008/9/26,15
57874,Acetaminophen / hydrocodone,Pain,8,2011/12/30,19
57681,Acetaminophen / hydrocodone,Back Pain,8,2014/11/11,53
58216,Acetaminophen / hydrocodone,Pain,6,2008/8/8,10
57833,Acetaminophen / hydrocodone,Cough,10,2012/7/29,26
57961,Acetaminophen / hydrocodone,Pain,10,2010/8/16,9
57699,Acetaminophen / hydrocodone,Pain,7,2015/8/5,28
57676,Acetaminophen / hydrocodone,Pain,10,2014/12/30,61
58233,Acetaminophen / hydrocodone,Pain,10,2008/5/2,108
57859,Acetaminophen / hydrocodone,Back Pain,10,2012/11/19,38
58194,Acetaminophen / hydrocodone,Pain,8,2008/11/30,2
58003,Acetaminophen / hydrocodone,Back Pain,7,2011/3/27,7
58235,Acetaminophen / hydrocodone,Pain,8,2008/4/30,55
57936,Acetaminophen / hydrocodone,Pain,7,2011/8/22,25
57960,Acetaminophen / hydrocodone,Pain,10,2010/8/19,12
58284,Acetaminophen / hydrocodone,Pain,9,2008/4/5,20
41072,Acetaminophen / oxycodone,Chronic Pain,8,2014/3/28,55
41235,Acetaminophen / oxycodone,Pain,9,2011/2/22,20
41300,Acetaminophen / oxycodone,Chronic Pain,8,2012/9/22,67
41141,Acetaminophen / oxycodone,Pain,8,2012/5/26,14
41320,Acetaminophen / oxycodone,Pain,8,2010/2/18,27
41108,Acetaminophen / oxycodone,Chronic Pain,10,2013/7/21,163
41125,Acetaminophen / oxycodone,Pain,9,2011/9/23,7
41069,Acetaminophen / oxycodone,Chronic Pain,10,2014/4/15,140
41410,Acetaminophen / oxycodone,Pain,10,2009/1/18,12
41132,Acetaminophen / oxycodone,Pain,8,2011/8/6,14
41119,Acetaminophen / oxycodone,Pain,9,2011/10/31,27
40910,Acetaminophen / oxycodone,Pain,10,2016/11/25,15
40988,Acetaminophen / oxycodone,Pain,8,2015/4/9,33
40987,Acetaminophen / oxycodone,Pain,9,2015/5/2,70
40970,Acetaminophen / oxycodone,Chronic Pain,1,2017/4/4,18
41354,Acetaminophen / oxycodone,Pain,9,2008/6/18,55
41188,Acetaminophen / oxycodone,Pain,8,2010/10/22,7
41048,Acetaminophen / oxycodone,Chronic Pain,2,2016/2/27,12
41224,Acetaminophen / oxycodone,Pain,9,2011/4/9,4
41230,Acetaminophen / oxycodone,Pain,10,2011/3/3,19
41271,Acetaminophen / oxycodone,Pain,10,2009/9/22,18
41102,Acetaminophen / oxycodone,Pain,10,2013/8/24,30
40922,Acetaminophen / oxycodone,Chronic Pain,7,2016/8/20,33
41345,Acetaminophen / oxycodone,Pain,9,2008/8/7,27
41034,Acetaminophen / oxycodone,Chronic Pain,10,2015/5/29,9
41413,Acetaminophen / oxycodone,Pain,8,2008/12/29,49
41388,Acetaminophen / oxycodone,Pain,8,2009/5/11,12
40927,Acetaminophen / oxycodone,Pain,10,2016/7/7,5
41051,Acetaminophen / oxycodone,Chronic Pain,10,2016/2/15,27
41475,Acetaminophen / oxycodone,Pain,9,2008/3/29,40
41324,Acetaminophen / oxycodone,Pain,9,2010/1/17,14
41339,Acetaminophen / oxycodone,Pain,10,2008/8/20,110
41461,Acetaminophen / oxycodone,Pain,9,2008/6/5,101
41283,Acetaminophen / oxycodone,Pain,10,2009/8/15,20
41122,Acetaminophen / oxycodone,Pain,8,2011/10/16,1
41190,Acetaminophen / oxycodone,Pain,9,2010/9/29,7
41189,Acetaminophen / oxycodone,Pain,10,2010/10/6,7
41350,Acetaminophen / oxycodone,Pain,9,2008/7/13,41
41198,Acetaminophen / oxycodone,Pain,10,2010/8/17,5
41200,Acetaminophen / oxycodone,Pain,10,2010/8/1,36
41416,Acetaminophen / oxycodone,Pain,10,2008/12/23,46
40965,Acetaminophen / oxycodone,Chronic Pain,4,2017/5/12,5
41021,Acetaminophen / oxycodone,Pain,4,2015/10/2,18
41309,Acetaminophen / oxycodone,Pain,9,2012/7/26,14
41227,Acetaminophen / oxycodone,Pain,9,2011/3/19,4
40936,Acetaminophen / oxycodone,Pain,10,2017/11/20,0
41203,Acetaminophen / oxycodone,Pain,10,2010/7/20,29
41286,Acetaminophen / oxycodone,Chronic Pain,8,2013/1/21,39
41031,Acetaminophen / oxycodone,Chronic Pain,9,2015/7/7,63
41463,Acetaminophen / oxycodone,Pain,10,2008/6/2,38
41015,Acetaminophen / oxycodone,Chronic Pain,1,2015/12/9,2
41142,Acetaminophen / oxycodone,Pain,10,2012/5/14,29
41064,Acetaminophen / oxycodone,Chronic Pain,8,2014/7/9,17
41429,Acetaminophen / oxycodone,Pain,9,2008/10/31,13
40971,Acetaminophen / oxycodone,Pain,9,2017/4/4,0
41289,Acetaminophen / oxycodone,Chronic Pain,7,2013/1/19,23
40949,Acetaminophen / oxycodone,Pain,9,2017/9/5,2
41367,Acetaminophen / oxycodone,Pain,10,2009/7/12,14
41427,Acetaminophen / oxycodone,Pain,10,2008/11/6,13
41105,Acetaminophen / oxycodone,Chronic Pain,9,2013/8/4,13
41212,Acetaminophen / oxycodone,Pain,9,2011/7/10,23
41351,Acetaminophen / oxycodone,Pain,9,2008/7/4,8
40995,Acetaminophen / oxycodone,Chronic Pain,6,2015/1/21,22
41184,Acetaminophen / oxycodone,Chronic Pain,10,2013/1/24,10
41256,Acetaminophen / oxycodone,Pain,9,2010/12/3,10
40994,Acetaminophen / oxycodone,Pain,10,2015/2/11,45
41420,Acetaminophen / oxycodone,Pain,9,2008/11/21,29
41276,Acetaminophen / oxycodone,Pain,10,2009/8/30,98
41126,Acetaminophen / oxycodone,Pain,8,2011/9/4,13
41408,Acetaminophen / oxycodone,Pain,10,2009/2/3,28
41469,Acetaminophen / oxycodone,Pain,7,2008/4/21,21
41371,Acetaminophen / oxycodone,Pain,9,2009/7/7,41
41054,Acetaminophen / oxycodone,Chronic Pain,10,2016/2/7,22
41242,Acetaminophen / oxycodone,Pain,10,2011/1/20,2
41177,Acetaminophen / oxycodone,Pain,7,2013/3/8,37
41418,Acetaminophen / oxycodone,Not Listed / Othe,9,2008/12/15,0
41403,Acetaminophen / oxycodone,Pain,10,2009/2/20,37
41084,Acetaminophen / oxycodone,Chronic Pain,8,2013/11/29,96
41124,Acetaminophen / oxycodone,Pain,10,2011/9/24,5
41101,Acetaminophen / oxycodone,Chronic Pain,8,2013/8/28,79
41297,Acetaminophen / oxycodone,Chronic Pain,10,2012/9/26,37
41070,Acetaminophen / oxycodone,Pain,10,2014/3/31,54
41145,Acetaminophen / oxycodone,Pain,9,2012/4/8,10
41312,Acetaminophen / oxycodone,Pain,9,2010/5/17,30
41113,Acetaminophen / oxycodone,Pain,10,2011/12/2,5
41474,Acetaminophen / oxycodone,Pain,10,2008/4/1,4
41241,Acetaminophen / oxycodone,Pain,8,2011/1/21,6
41171,Acetaminophen / oxycodone,Chronic Pain,9,2013/4/19,18
41353,Acetaminophen / oxycodone,Pain,9,2008/6/23,60
41060,Acetaminophen / oxycodone,Pain,8,2014/8/16,22
41240,Acetaminophen / oxycodone,Pain,10,2011/1/24,1
41006,Acetaminophen / oxycodone,Chronic Pain,8,2014/9/27,23
41341,Acetaminophen / oxycodone,Pain,10,2008/8/15,7
41258,Acetaminophen / oxycodone,Pain,9,2010/11/15,9
41228,Acetaminophen / oxycodone,Pain,10,2011/3/11,15
41425,Acetaminophen / oxycodone,Pain,9,2008/11/11,30
40955,Acetaminophen / oxycodone,Chronic Pain,9,2017/8/5,2
41260,Acetaminophen / oxycodone,Pain,10,2009/11/7,103
41363,Acetaminophen / oxycodone,Pain,8,2009/7/15,15
41214,Acetaminophen / oxycodone,Pain,8,2011/7/4,6
41147,Acetaminophen / oxycodone,Pain,10,2012/3/26,23
41210,Acetaminophen / oxycodone,Pain,8,2011/7/20,29
41215,Acetaminophen / oxycodone,Pain,10,2011/6/20,16
41129,Acetaminophen / oxycodone,Pain,8,2011/8/20,6
41394,Acetaminophen / oxycodone,Pain,10,2009/3/20,28
41249,Acetaminophen / oxycodone,Pain,9,2010/12/26,0
41168,Acetaminophen / oxycodone,Pain,10,2013/5/13,7
41134,Acetaminophen / oxycodone,Pain,3,2011/7/28,13
